file_1_file_1_g3454	L-lysine 6-monooxygenase (NADPH-requiring)	-
file_1_file_1_g3455	Sulfate permease family	SLC26A11
file_1_file_1_g3456	Lipase	-
file_1_file_1_g3457	MyTH4 domain	Myo15
file_1_file_1_g3458	-	-
file_1_file_1_g3459	-	-
file_1_file_1_g3461	Cytochrome P450	-
file_1_file_1_g3462	G-quadruplex DNA unwinding	-
file_1_file_1_g3463	Sulfate permease family	SLC26A11
file_1_file_1_g3465	Serine hydroxymethyltransferase	SHMT1
file_1_file_1_g3466	Rab subfamily of small GTPases	-
file_1_file_1_g3467	-	-
file_1_file_1_g3470	-	-
file_1_file_1_g3471	-	-
file_1_file_1_g3472	Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.	-
file_1_file_1_g3473	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	HIBADH
file_1_file_1_g3474	Sulfotransferase family	-
file_1_file_1_g3475	Protein tweety homolog	TTYH2
file_1_file_1_g3476	Component of the cytosolic iron-sulfur (Fe S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The NUBP1-NUBP2 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins	NUBP2
file_1_file_1_g3477	FAD binding domain of DNA photolyase	cry
file_1_file_1_g3478	Ribosomal protein L7/L12 dimerisation domain	MRPL12
file_1_file_1_g3479	Zinc finger MYM-type protein	-
file_1_file_2_8959_g	Domain of unknown function (DUF4371)	-
file_1_file_1_g3480	BAG domain	-
file_1_file_1_g3481	Ring finger	VPS18
file_1_file_1_g3482	Acyl-CoA dehydrogenase, C-terminal domain	ACADS
file_1_file_1_g3483	regulation of response to stimulus	-
file_1_file_1_g3484	Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process	SQRDL
file_1_file_1_g3485	Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process	SQRDL
file_1_file_1_g3486	monoubiquitinated histone deubiquitination	MYSM1
file_1_file_1_g3487	Axin beta-catenin binding domain	AXIN1
file_1_file_1_g3491	DNA- binding	-
file_1_file_1_g3492	Nucleolar protein 12 (25kDa)	-
file_1_file_2_8975_g	Bifunctional DNA N-glycosylase with associated apurinic apyrimidinic (AP) lyase function that catalyzes the first step in base excision repair (BER), the primary repair pathway for the repair of oxidative DNA damage. The DNA N-glycosylase activity releases the damaged DNA base from DNA by cleaving the N- glycosidic bond, leaving an AP site. The AP lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination. Primarily recognizes and repairs oxidative base damage of pyrimidines	NTHL1
file_1_file_1_g3493	Bifunctional DNA N-glycosylase with associated apurinic apyrimidinic (AP) lyase function that catalyzes the first step in base excision repair (BER), the primary repair pathway for the repair of oxidative DNA damage. The DNA N-glycosylase activity releases the damaged DNA base from DNA by cleaving the N- glycosidic bond, leaving an AP site. The AP lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination. Primarily recognizes and repairs oxidative base damage of pyrimidines	NTHL1
file_1_file_1_g3494	Integral membrane protein DUF106	-
file_1_file_1_g3495	TGS domain	DRG2
file_1_file_1_g3496	Rab GTPase binding. It is involved in the biological process described with endocytic recycling	MICALL1
file_1_file_1_g3498	-	-
file_1_file_1_g3499	Ocular albinism type 1 protein	GPR143
file_1_file_1_g3501	Regulator of G protein signalling domain	AKAP10
file_1_file_1_g3502	-	-
file_1_file_1_g3505	MyTH4 domain	Myo15
file_1_file_1_g3508	G10 protein	bud31
file_1_file_1_g3509	Catalyzes the exchange of an acyl for a long-chain alkyl group and the formation of the ether bond in the biosynthesis of ether phospholipids	AGPS
file_1_file_1_g3510	Catalyzes the exchange of an acyl for a long-chain alkyl group and the formation of the ether bond in the biosynthesis of ether phospholipids	AGPS
file_1_file_1_g3511	Domain of unknown function (DUF4786)	-
file_1_file_1_g3513	RAWUL domain RING finger- and  WD40-associated ubiquitin-like	Sce
file_1_file_1_g3514	-	-
file_1_file_1_g3515	Ribosomal L22e protein family	RPL22
file_1_file_1_g3516	Aconitase family (aconitate hydratase)	ACO2
file_1_file_1_g3517	Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane	EXOC6
file_1_file_1_g3518	-	-
file_1_file_1_g3520	Chitin-binding domain type 2	-
file_1_file_1_g3521	Adenylosuccinate lyase C-terminus	ADSL
file_1_file_1_g3522	septate junction assembly	-
file_1_file_1_g3523	Oxidoreductase activity. It is involved in the biological process described with metabolic process	HSDL2
file_1_file_1_g3524	Ras association (RalGDS/AF-6) domain	ANKFN1
file_1_file_1_g3527	Cytochrome P450	-
file_1_file_1_g7883	-	-
file_1_file_1_g7884	Triose-phosphate Transporter family	SLC35E1
file_1_file_1_g7886	Proteasome assembly chaperone 4	-
file_1_file_1_g7895	Connector enhancer of kinase suppressor of ras	CNKSR2
file_1_file_1_g7896	ionotropic glutamate receptor activity	-
file_1_file_1_g7897	Hsp90 protein	HSP90B1
file_1_file_1_g7898	Ciliary protein causing Leber congenital amaurosis disease	LCA5
file_1_file_1_g7899	ABC transporter transmembrane region	ABCB7
file_1_file_1_g7901	HORMA domain	mad2
file_1_file_1_g7902	ErbB-3 class receptor binding	-
file_1_file_1_g7904	Zinc finger, C2H2 type	PRDM8
file_1_file_1_g7905	It is involved in the biological process described with signal transduction	UNC5C
file_1_file_1_g7906	Animal haem peroxidase	-
file_1_file_1_g7907	ZU5 domain	UNC5C
file_1_file_1_g7908	-	-
file_1_file_1_g7910	Amnionless	AMN
file_1_file_1_g7911	Interferon-related protein conserved region	IFRD1
file_1_file_1_g7913	RFX DNA-binding domain	RFX3
file_1_file_1_g7914	Ubiquitin-2 like Rad60 SUMO-like	-
file_1_file_1_g7915	DDB1-and CUL4-substrate receptor 15, WD repeat	DCAF15
file_1_file_1_g7916	Functions as a component of the nuclear pore complex (NPC). NPC components, collectively referred to as nucleoporins (NUPs)	NUP35
file_1_file_1_g7917	CT11-RanBPM	GID8
file_1_file_1_g7918	Snf7	CHMP1B
file_1_file_1_g7919	Spermine/spermidine synthase domain	SMS
file_1_file_1_g7920	Eukaryotic initiation factor 4E	EIF4E
file_1_file_1_g7921	Eukaryotic initiation factor 4E	EIF4E
file_1_file_1_g7922	Regulator of chromosome condensation (RCC1) repeat	RPGR
file_1_file_1_g7923	carbohydrate binding	CTL6
file_1_file_1_g7925	-	-
file_1_file_1_g7926	Reverse transcriptase (RNA-dependent DNA polymerase)	-
file_1_file_1_g7927	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.	-
file_1_file_1_g7928	Zinc ion binding	FHL2
file_1_file_1_g7929	tissue development	-
file_1_file_1_g7930	Immunoglobulin domain	-
file_1_file_1_g7932	alpha/beta hydrolase fold	CEL
file_1_file_1_g7933	alpha/beta hydrolase fold	CEL
file_1_file_1_g7935	Amiloride-sensitive sodium channel	-
file_1_file_1_g7937	7 transmembrane receptor (rhodopsin family)	-
file_1_file_2_9086_g	Uracil phosphoribosyltransferase	UPRT
file_1_file_1_g7938	Uracil phosphoribosyltransferase	UPRT
file_1_file_1_g7940	GNS1/SUR4 family	-
file_1_file_1_g7941	Vitamin K-dependent gamma-carboxylase	GGCX
file_1_file_1_g7945	Glutamine amidotransferases class-II	-
file_1_file_1_g7946	Belongs to the FPP GGPP synthase family	PDSS2
file_1_file_1_g7947	Oxygenase domain of the 2OGFeDO superfamily	TET3
file_1_file_1_g7948	CXXC zinc finger domain	cxxc5
file_1_file_1_g7950	Spaetzle	SPZ5
file_1_file_1_g7951	Belongs to the CDS family	CdsA
file_1_file_1_g7952	-	-
file_1_file_1_g7953	regulation of otic vesicle morphogenesis	STOX1
file_1_file_1_g7954	regulation of otic vesicle morphogenesis	STOX1
file_1_file_1_g7956	Catalase	-
file_1_file_1_g7957	Catalase	-
file_1_file_1_g7958	Cleavage inducing molecular chaperone	DNAJC14
file_1_file_1_g7959	AARP2CN (NUC121) domain	TSR1
file_1_file_1_g7960	Plug domain of Sec61p	Sec61alpha
file_1_file_1_g7961	Ubiquitin homologues	MIDN
file_1_file_1_g7962	ABC transporter transmembrane region 2	ABCD3
file_1_file_1_g7963	MreB/Mbl protein	hsp70
file_1_file_1_g7964	-	-
file_1_file_1_g7966	Calreticulin family	CALR
file_1_file_1_g7967	GNL3L/Grn1 putative GTPase	GNL3
file_1_file_1_g7968	Ras of Complex, Roc, domain of DAPkinase	-
file_1_file_1_g7969	Ras of Complex, Roc, domain of DAPkinase	-
file_1_file_1_g7970	Core histone H2A/H2B/H3/H4	POLE4
file_1_file_1_g7971	K02A2.6-like	-
file_1_file_1_g7972	activity. It is involved in the biological process described with carbohydrate metabolic process	Mal-A4
file_1_file_1_g7973	5'-3' exoribonuclease	XRN1
file_1_file_1_g7974	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	NFYB
file_1_file_1_g7975	ATP binding	ABCG5
file_1_file_1_g7977	Sugar (and other) transporter	-
file_1_file_1_g7978	Sugar (and other) transporter	-
file_1_file_1_g7979	Transposase IS4	-
file_1_file_1_g7980	odorant binding	Obp73a
file_1_file_1_g7981	Insect cuticle protein	-
file_1_file_1_g7982	Mitochondrial calcium uniporter	MCU
file_1_file_1_g7983	-	-
file_1_file_1_g7984	Phospholipase A-2-activating	PLAA
file_1_file_1_g7985	CD36 family	SCRB6
file_1_file_1_g7986	Trypsin-like serine protease	-
file_1_file_1_g7987	Folliculin-interacting protein middle domain	FNIP1
file_1_file_1_g7988	Cupin-like domain	KDM8
file_1_file_1_g7989	Acyl-CoA dehydrogenase, N-terminal domain	-
file_1_file_1_g7990	ATP-sulfurylase	PAPSS2
file_1_file_1_g7991	activity. It is involved in the biological process described with sulfate assimilation	PAPSS2
file_1_file_1_g7992	G-protein pathway suppressor	GPS2
file_1_file_1_g7993	Family with sequence similarity 13 member A	FAM13A
file_1_file_1_g7995	Protein of unknown function (DUF1397)	-
file_1_file_1_g7996	Protein of unknown function (DUF1397)	-
file_1_file_1_g7999	EF-hand domain pair	-
file_1_file_1_g8000	pre-rRNA processing protein involved in ribosome biogenesis	TSR3
file_1_file_1_g8003	It is involved in the biological process described with homophilic cell adhesion via plasma membrane adhesion molecules	CELSR2
file_1_file_1_g8004	Domain present in PSD-95, Dlg, and ZO-1/2.	syd-1
file_1_file_1_g8007	negative regulation of vascular smooth muscle contraction	-
file_1_file_1_g8008	Structural component of the gap junctions	-
file_1_file_1_g8009	Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with small GTPase mediated signal transduction	DOCK3
file_1_file_1_g8011	Ubiquitin carboxyl-terminal hydrolase, family 1	UCHL3
file_1_file_1_g8014	-	-
file_1_file_1_g8015	transcription, DNA-templated	-
file_1_file_1_g8016	transcription, DNA-templated	-
file_1_file_1_g8019	apoptotic process	FAM32A
file_1_file_1_g8020	-	-
file_1_file_1_g8021	ATP- binding	NSF
file_1_file_2_9175_g	ATP- binding	NSF
file_1_file_1_g8022	Transcription elongation factor Elf1 like	ELOF1
file_1_file_1_g8023	RPR	CHERP
file_1_file_1_g8024	Tubulin domain	MSTO1
file_1_file_1_g8025	FORKHEAD	FOXN4
file_1_file_1_g8026	-	-
file_1_file_1_g8027	heparan sulfate-N-deacetylase	NDST1
file_1_file_1_g8029	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)	MRPL47
file_1_file_1_g8031	Insect cuticle protein	-
file_1_file_1_g8032	prohibitin homologues	-
file_1_file_1_g8033	prohibitin homologues	-
file_1_file_1_g8035	Insect cuticle protein	-
file_1_file_1_g8036	Insect cuticle protein	-
file_1_file_1_g8037	Insect cuticle protein	-
file_1_file_1_g8039	cuticle protein	-
file_1_file_1_g8040	cuticle protein	-
file_1_file_1_g8041	cuticle protein	-
file_1_file_2_9195_g	cuticle protein	-
file_1_file_1_g8042	cuticle protein	-
file_1_file_1_g8043	cuticle protein	-
file_1_file_1_g8044	cuticle protein	-
file_1_file_1_g8045	cuticle protein	-
file_1_file_1_g8046	cuticle protein	-
file_1_file_1_g8047	Insect cuticle protein	-
file_1_file_1_g8048	Insect cuticle protein	-
file_1_file_1_g8049	Insect cuticle protein	-
file_1_file_1_g8050	Structural constituent of cuticle	-
file_1_file_1_g8051	Insect cuticle protein	-
file_1_file_1_g8052	Insect cuticle protein	-
file_1_file_2_9208_g	-	-
file_1_file_1_g8053	-	-
file_1_file_1_g8054	cuticle protein	-
file_1_file_1_g8056	cuticle protein	-
file_1_file_1_g8057	Insect cuticle protein	-
file_1_file_1_g8058	-	-
file_1_file_1_g8059	Carboxylic ester hydrolase activity. It is involved in the biological process described with lipid metabolic process	PNLIP
file_1_file_2_9213_g	-	-
file_1_file_1_g8060	-	-
file_1_file_1_g8061	Domain of unknown function (DUF4440)	CAMK2G
file_1_file_1_g8062	Transcription cofactor vestigial-like protein 4	VGLL4
file_1_file_1_g8064	Regulator of chromosome condensation (RCC1) repeat	-
file_1_file_1_g8065	FAD dependent oxidoreductase	DLD
file_1_file_1_g8066	Protein of unknown function (DUF1151)	-
file_1_file_1_g8067	-	-
file_1_file_1_g8068	Major royal jelly protein	Y-f
file_1_file_1_g8069	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	CRYL1
file_1_file_1_g8070	Protein tyrosine kinase	STK11
file_1_file_1_g8071	Chitin binding Peritrophin-A domain	-
file_1_file_2_9227_g	GNS1/SUR4 family	ELOVL7
file_1_file_1_g8072	GNS1/SUR4 family	ELOVL7
file_1_file_1_g8074	GNS1/SUR4 family	ELOVL7
file_1_file_1_g8076	GNS1/SUR4 family	ELOVL7
file_1_file_1_g8077	Sulfatase-modifying factor enzyme 1	SUMF1
file_1_file_1_g8078	TraB family	-
file_1_file_1_g8079	Glycoprotease family	OSGEPL1
file_1_file_1_g8080	Acyltransferase C-terminus	AGPAT3
file_1_file_1_g8081	DiGeorge syndrome critical region 6 (DGCR6) protein	DGCR6
file_1_file_1_g8082	Chromatin modification-related protein	MEAF6
file_1_file_1_g8083	Insect cuticle protein	-
file_1_file_1_g8086	Insect cuticle protein	AKAP14
file_1_file_1_g8087	Insect cuticle protein	-
file_1_file_1_g8088	Insect cuticle protein	-
file_1_file_1_g8089	Insect cuticle protein	AKAP14
file_1_file_1_g8090	Insect cuticle protein	AKAP14
file_1_file_1_g8091	Insect cuticle protein	AKAP14
file_1_file_1_g8092	Insect cuticle protein	AKAP14
file_1_file_1_g8094	Insect cuticle protein	AKAP14
file_1_file_1_g8095	Insect cuticle protein	-
file_1_file_1_g8096	Insect cuticle protein	-
file_1_file_1_g8097	structural constituent of chitin-based larval cuticle	-
file_1_file_1_g8098	cuticle protein	-
file_1_file_1_g8099	cuticle protein	-
file_1_file_1_g8100	cuticle protein	-
file_1_file_1_g8101	Ras of Complex, Roc, domain of DAPkinase	RAB3B
file_1_file_1_g8102	Histidine phosphatase superfamily (branch 2)	MINPP1
file_1_file_1_g8103	Ligated ion channel L-glutamate- and glycine-binding site	GRIN3A
file_1_file_1_g8104	-	-
file_1_file_1_g8105	Chitin-binding domain type 2	-
file_1_file_1_g8106	Domain of unknown function (DUF4795)	-
file_1_file_1_g8107	Translation initiation factor eIF-2B	EIF2B3
file_1_file_1_g8108	Lipase	PNLIP
file_1_file_1_g8109	Ribosomal protein L20	-
file_1_file_2_9266_g	Coenzyme A transferase	OXCT1
file_1_file_1_g8110	Coenzyme A transferase	OXCT1
file_1_file_1_g8111	Domain present in PSD-95, Dlg, and ZO-1/2.	GIPC3
file_1_file_1_g8113	Conserved hypothetical ATP binding protein	GPN2
file_1_file_1_g8114	RNA binding	FAM120A
file_1_file_1_g8115	Ras subfamily of RAS small GTPases	DIRAS1
file_1_file_2_9272_g	-	-
file_1_file_1_g8116	-	-
file_1_file_1_g8117	positive regulation of histone H3-K27 methylation	-
file_1_file_1_g8118	Thioesterase-like superfamily	THEM6
file_1_file_1_g8119	Thioesterase-like superfamily	THEM6
file_1_file_1_g8120	Thioesterase-like superfamily	THEM6
file_1_file_1_g8121	ionotropic glutamate receptor activity	-
file_1_file_1_g8122	Carboxypeptidase regulatory-like domain	CPE
file_1_file_1_g8123	-	-
file_1_file_1_g8124	Synapsin, N-terminal domain	SYN3
file_1_file_1_g8125	Metalloendopeptidase inhibitor activity	TIMP3
file_1_file_1_g8126	Synapsin, N-terminal domain	SYN3
file_1_file_1_g8127	Domain of unknown function (DUF4490)	C9orf116
file_1_file_1_g8128	Domain of unknown function (DUF4682)	TBC1D30
file_1_file_1_g8129	The glycine cleavage system catalyzes the degradation of glycine	GLDC
file_1_file_1_g8130	Death domain	FADD
file_1_file_1_g8131	AIR synthase related protein, C-terminal domain	PFAS
file_1_file_1_g8132	It is involved in the biological process described with mRNA	SRRM1
file_1_file_1_g8133	-	-
file_1_file_1_g8136	Cadherin repeats.	-
file_1_file_1_g8137	Leucine-rich repeats, typical (most populated) subfamily	-
file_1_file_1_g8139	7 transmembrane receptor (rhodopsin family)	tkr-3
file_1_file_1_g8140	Glutamate-ammonia ligase activity. It is involved in the biological process described with glutamine biosynthetic process	GLUL
file_1_file_1_g8141	-	-
file_1_file_2_9296_g	-	-
file_1_file_1_g8142	Trypsin-like serine protease	-
file_1_file_1_g8143	C2 domain	-
file_1_file_1_g8144	Olfactory receptor 4-like	C1orf27
file_1_file_1_g8146	CS domain	NUDC
file_1_file_1_g8147	-	-
file_1_file_1_g8148	CS domain	NUDC
file_1_file_1_g8149	Broad-Complex, Tramtrack and Bric a brac	-
file_1_file_1_g8150	Raf-like Ras-binding domain	TIAM1
file_1_file_1_g8151	Rho guanyl-nucleotide exchange factor activity	-
file_1_file_1_g8154	Cold shock protein domain	LIN28B
file_1_file_1_g8158	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain	PRDM1
file_1_file_1_g8160	Dihydrouridine synthase (Dus)	DUS4L
file_1_file_1_g8161	Programmed cell death protein 2, C-terminal putative domain	PDCD2
file_1_file_1_g8162	Protein of unknown function (DUF1358)	TMEM242
file_1_file_1_g8163	Cysteine-type peptidase activity. It is involved in the biological process described with proteolysis	SENP6
file_1_file_1_g8164	Cysteine-type peptidase activity. It is involved in the biological process described with proteolysis	SENP6
file_1_file_1_g8165	Uncharacterized conserved protein H4 (DUF2046)	CCDC6
file_1_file_1_g8166	Domain first found  in the mice T locus (Brachyury) protein	-
file_1_file_1_g8167	Origin recognition complex (ORC) subunit 3 N-terminus	ORC3
file_1_file_1_g8168	Insect cuticle protein	-
file_1_file_1_g8169	Insect cuticle protein	-
file_1_file_1_g8170	Insect cuticle protein	-
file_1_file_1_g8171	Insect cuticle protein	-
file_1_file_1_g8172	Insect cuticle protein	-
file_1_file_1_g8173	Insect cuticle protein	-
file_1_file_1_g8174	-	-
file_1_file_1_g8175	Insect cuticle protein	-
file_1_file_1_g8176	Insect cuticle protein	-
file_1_file_1_g8177	Insect cuticle protein	-
file_1_file_1_g8178	Insect cuticle protein	-
file_1_file_1_g8179	Insect cuticle protein	-
file_1_file_1_g8180	Insect cuticle protein	-
file_1_file_1_g8181	Insect cuticle protein	-
file_1_file_1_g8183	Insect cuticle protein	-
file_1_file_1_g8184	Insect cuticle protein	-
file_1_file_1_g8185	Insect cuticle protein	-
file_1_file_1_g8186	Insect cuticle protein	-
file_1_file_1_g8187	Insect cuticle protein	-
file_1_file_1_g8188	Insect cuticle protein	-
file_1_file_1_g8190	Insect cuticle protein	-
file_1_file_1_g8191	Insect cuticle protein	-
file_1_file_1_g8192	Insect cuticle protein	-
file_1_file_1_g8193	Insect cuticle protein	-
file_1_file_1_g8194	Structural constituent of cuticle	-
file_1_file_1_g8195	-	-
